source_fips,target_fips,baseline_minutes,shared_border_edges,k_used,auc_inflation,auc_disconnection,worst_case_minutes,worst_case_disconnected_frac,restored_minutes,states,is_cross_state
36047,36081,22.388,240,20,0.0035,0.0000,22.480,0.0000,22.388,36,False
36003,36121,62.223,26,20,0.0000,0.0000,62.223,0.0000,62.223,36,False
36023,36067,39.813,52,20,0.0259,0.0000,42.359,0.0000,39.813,36,False
36039,36001,11.224,84,20,0.2435,0.0000,16.751,0.0000,11.224,36,False
36055,36117,49.190,180,20,0.0017,0.0000,49.359,0.0000,49.190,36,False
36037,36055,41.176,60,20,0.0004,0.0000,41.203,0.0000,41.176,36,False
36053,36067,26.558,98,20,0.0564,0.0000,29.740,0.0000,26.558,36,False
36051,36055,32.761,48,20,0.0503,0.0000,37.313,0.0000,32.761,36,False
36123,36101,53.411,48,20,0.0000,0.0000,53.411,0.0000,53.411,36,False
36065,36053,33.140,234,20,0.0167,0.0000,34.594,0.0000,33.140,36,False
36071,36105,52.744,112,20,0.0004,0.0000,52.793,0.0000,52.744,36,False
36075,36045,29.237,36,20,0.0257,0.0000,33.001,0.0000,28.883,36,False
36001,36093,25.347,148,20,0.0025,0.0000,25.538,0.0000,25.347,36,False
36031,36019,62.714,48,20,0.0160,0.0000,64.712,0.0000,62.714,36,False
36079,36071,20.934,47,20,0.0109,0.0000,22.434,0.0000,20.934,36,False
36059,36103,18.199,277,20,0.0000,0.0000,18.199,0.0000,18.199,36,False
36061,36081,17.256,16,16,0.0862,0.0000,20.456,0.0000,17.256,36,False
36115,36091,27.000,111,20,0.0000,0.0000,27.000,0.0000,27.000,36,False
36087,36071,22.151,54,20,0.0307,0.0000,23.228,0.0000,22.151,36,False
36089,36045,58.720,62,20,0.0392,0.0000,64.548,0.0000,58.720,36,False
36007,36107,40.064,92,20,0.0162,0.0000,40.918,0.0000,40.064,36,False
36115,36083,62.269,42,20,0.0000,0.0000,62.269,0.0000,62.269,36,False
36027,36079,25.366,96,20,0.0060,0.0000,25.699,0.0000,25.366,36,False
36069,36101,79.414,20,20,0.0000,0.0000,79.414,0.0000,79.414,36,False
36049,36043,59.310,14,14,0.0000,0.0000,59.310,0.0000,59.310,36,False
36113,36091,14.347,94,20,0.0000,0.0000,14.347,0.0000,14.347,36,False
36025,36105,44.155,46,20,0.0430,0.0000,48.686,0.0000,44.155,36,False
36099,36011,22.388,20,20,0.3665,0.0000,78.828,0.0000,21.322,36,False
36027,36021,38.878,131,20,0.0124,0.0000,39.656,0.0000,38.878,36,False
36069,36051,53.646,122,20,-0.0000,0.0000,53.646,0.0000,53.646,36,False
36017,36053,76.835,70,20,0.0144,0.0000,78.732,0.0000,76.835,36,False
36077,36043,76.593,80,20,0.0055,0.0000,77.214,0.0000,76.593,36,False
36017,36007,59.510,84,20,0.0004,0.0000,59.563,0.0000,59.510,36,False
36057,36093,26.067,52,20,0.0210,0.0000,28.525,0.0000,26.067,36,False
36011,36023,56.610,18,18,0.0000,0.0000,56.610,0.0000,56.610,36,False
36061,36047,18.124,44,20,0.0036,0.0000,18.370,0.0000,18.124,36,False
36117,36069,31.104,102,20,0.0144,0.0000,32.216,0.0000,31.104,36,False
36029,36063,26.423,273,20,0.0000,0.0000,26.423,0.0000,26.423,36,False
36083,36091,35.268,32,20,0.0391,0.0000,39.934,0.0000,35.268,36,False
36081,36059,11.199,521,20,0.0015,0.0000,11.226,0.0000,11.199,36,False
36029,36037,32.857,122,20,0.0098,0.0000,33.474,0.0000,32.857,36,False
36049,36045,60.801,118,20,0.0001,0.0000,60.818,0.0000,60.801,36,False
36051,36121,10.408,85,20,0.0528,0.0000,11.380,0.0000,10.408,36,False
36077,36053,104.521,36,20,0.0010,0.0000,104.987,0.0000,104.521,36,False
36055,36069,23.437,86,20,0.0461,0.0000,24.902,0.0000,23.437,36,False
36089,36049,61.155,16,16,0.0358,0.0000,82.980,0.0000,61.155,36,False
36101,36051,67.391,78,20,0.0116,0.0000,68.812,0.0000,67.391,36,False
36011,36109,68.954,66,20,0.0124,0.0000,71.131,0.0000,68.954,36,False
36035,36091,37.480,96,20,0.0288,0.0000,39.062,0.0000,37.480,36,False
36029,36009,93.787,106,20,0.0076,0.0000,95.057,0.0000,93.787,36,False
36025,36007,6.125,80,20,0.0490,0.0000,6.816,0.0000,6.125,36,False
36061,36005,10.223,215,20,0.0043,0.0000,10.292,0.0000,10.223,36,False
36025,36017,52.399,12,12,0.0432,0.0000,65.636,0.0000,52.399,36,False
36121,36009,92.621,35,20,0.0000,0.0000,92.621,0.0000,92.621,36,False
36095,36025,86.290,46,20,-0.0000,0.0000,86.290,0.0000,86.290,36,False
37139,37073,48.783,2,2,0.2882,0.0000,90.958,0.0000,48.783,37,False
37023,37109,39.291,8,8,0.0000,0.0000,39.291,0.0000,39.291,37,False
37127,37183,41.716,2,2,0.0000,0.0000,41.716,0.0000,41.716,37,False
37199,37111,51.644,4,4,0.0000,0.0000,51.644,0.0000,51.644,37,False
37015,37041,10.046,2,2,3.7467,0.0000,117.858,0.0000,10.046,37,False
37087,37173,61.312,5,5,0.0000,0.0000,61.312,0.0000,61.312,37,False
37095,37055,98.083,8,8,0.0000,0.0000,98.083,0.0000,98.083,37,False
37191,37107,40.647,37,20,-0.0018,0.0000,42.051,0.0000,40.226,37,False
37001,37157,30.833,2,2,-0.0000,0.0000,30.833,0.0000,30.833,37,False
37083,37117,92.666,8,8,0.0030,0.0000,93.475,0.0000,92.666,37,False
37103,37061,47.772,10,10,0.0000,0.0000,47.772,0.0000,47.772,37,False
37079,37191,48.566,26,20,0.0344,0.0000,59.669,0.0000,48.566,37,False
37095,37187,44.352,8,8,0.1813,0.0000,99.639,0.0000,44.352,37,False
37117,37147,51.745,14,14,0.0165,0.0000,54.648,0.0000,51.745,37,False
37051,37125,39.598,4,4,0.0000,0.0000,39.598,0.0000,39.598,37,False
37109,37097,40.137,20,20,-0.0000,0.0000,40.137,0.0000,40.137,37,False
37073,37091,6.607,4,4,4.2165,0.0000,127.283,0.0000,6.607,37,False
37177,37187,36.682,18,18,0.1509,0.0000,134.141,0.0000,36.349,37,False
37179,37025,53.047,24,20,0.0226,0.0000,66.995,0.0000,53.047,37,False
37145,37077,40.750,71,20,-0.0000,0.0000,40.750,0.0000,40.750,37,False
37197,37059,36.068,36,20,0.0480,0.0000,42.566,0.0000,36.068,37,False
37101,37191,31.784,92,20,0.0022,0.0000,31.903,0.0000,31.784,37,False
37155,37047,30.463,18,18,0.4840,0.0000,96.234,0.0000,30.463,37,False
37177,37055,17.526,2,2,3.4544,0.0000,199.153,0.0000,17.526,37,False
37147,37195,38.844,10,10,0.0068,0.0000,39.955,0.0000,38.844,37,False
37031,37049,67.079,20,20,0.0106,0.0000,68.800,0.0000,67.079,37,False
37083,37127,60.194,29,20,0.0096,0.0000,65.131,0.0000,60.084,37,False
37077,37063,13.673,40,20,0.1094,0.0000,17.906,0.0000,13.673,37,False
37177,37095,81.034,16,16,0.0000,0.0000,81.034,0.0000,81.034,37,False
37193,37005,50.773,54,20,0.0110,0.0000,52.185,0.0000,50.773,37,False
37015,37083,88.050,2,2,-0.0000,0.0000,88.050,0.0000,88.050,37,False
37013,37095,56.486,40,20,0.0694,0.0000,64.451,0.0000,56.486,37,False
37183,37077,21.809,64,20,0.0000,0.0000,21.809,0.0000,21.809,37,False
37051,37085,1.443,108,20,0.6798,0.0000,3.916,0.0000,1.443,37,False
37197,37067,33.348,52,20,0.0197,0.0000,34.933,0.0000,33.348,37,False
37105,37085,28.118,88,20,0.0014,0.0000,28.356,0.0000,28.118,37,False
37127,37101,44.948,46,20,0.0824,0.0000,52.954,0.0000,44.948,37,False
37151,37123,50.217,42,20,0.0115,0.0000,53.477,0.0000,50.067,37,False
37005,37171,32.885,61,20,0.0232,0.0000,34.675,0.0000,32.885,37,False
37115,37087,68.090,34,20,-0.0000,0.0000,68.090,0.0000,68.090,37,False
37063,37037,54.527,18,18,0.0000,0.0000,54.527,0.0000,54.527,37,False
37097,37193,52.955,14,14,0.0000,0.0000,52.955,0.0000,52.955,37,False
37111,37161,45.556,52,20,0.0195,0.0000,51.833,0.0000,45.556,37,False
37049,37147,52.883,46,20,0.0000,0.0000,52.883,0.0000,52.883,37,False
37135,37033,52.563,26,20,0.0000,0.0000,52.563,0.0000,52.563,37,False
37005,37009,66.413,80,20,0.0137,0.0000,68.873,0.0000,66.413,37,False
37085,37163,51.422,20,20,-0.0000,0.0000,51.422,0.0000,51.422,37,False
37027,37023,26.245,150,20,-0.0000,0.0000,26.245,0.0000,26.245,37,False
37007,37167,46.853,34,20,0.0255,0.0000,51.468,0.0000,46.853,37,False
37157,37169,83.279,56,20,0.0050,0.0000,84.374,0.0000,83.279,37,False
37021,37199,55.193,20,20,0.0000,0.0000,55.193,0.0000,55.193,37,False
37189,37193,18.107,50,20,0.0529,0.0000,21.372,0.0000,18.107,37,False
37017,37155,50.765,66,20,0.0170,0.0000,52.868,0.0000,50.765,37,False
37147,37107,42.192,14,14,0.0290,0.0000,56.952,0.0000,41.720,37,False
37193,37003,36.696,40,20,0.0459,0.0000,46.636,0.0000,36.696,37,False
37035,37023,11.202,141,20,0.0113,0.0000,11.349,0.0000,11.202,37,False
37165,37093,33.064,24,20,0.0965,0.0000,48.325,0.0000,33.064,37,False
37049,37013,57.112,22,20,0.0879,0.0000,88.410,0.0000,57.112,37,False
37179,37007,18.484,118,20,0.0040,0.0000,18.878,0.0000,18.484,37,False
37163,37191,43.598,36,20,0.0223,0.0000,49.854,0.0000,43.598,37,False
37023,37111,32.090,102,20,0.0134,0.0000,32.733,0.0000,32.090,37,False
37145,37033,69.435,58,20,0.0058,0.0000,70.708,0.0000,69.435,37,False
37199,37115,21.136,70,20,0.0475,0.0000,23.557,0.0000,21.136,37,False
37069,37185,61.712,36,20,0.0000,0.0000,61.712,0.0000,61.712,37,False
37175,37087,63.477,20,20,0.0147,0.0000,71.925,0.0000,63.477,37,False
37137,37013,61.530,28,20,0.1251,0.0000,86.947,0.0000,61.530,37,False
37167,37179,37.555,56,20,0.0288,0.0000,39.750,0.0000,37.555,37,False
37059,37057,36.586,102,20,0.0579,0.0000,40.076,0.0000,36.586,37,False
37141,37163,49.615,14,14,0.0000,0.0000,49.615,0.0000,49.615,37,False
37087,37099,26.446,88,20,0.0061,0.0000,26.734,0.0000,26.446,37,False
37015,37117,23.129,6,6,0.2956,0.0000,45.465,0.0000,23.129,37,False
37193,37197,25.129,50,20,0.0138,0.0000,26.721,0.0000,25.129,37,False
37131,37015,83.786,16,16,0.0300,0.0000,91.080,0.0000,83.786,37,False
37167,37123,46.080,130,20,0.0034,0.0000,46.635,0.0000,46.080,37,False
37079,37147,3.858,68,20,0.8081,0.0000,9.844,0.0000,3.858,37,False
37141,37133,43.228,46,20,-0.0000,0.0000,43.228,0.0000,43.228,37,False
37125,37153,59.583,18,18,0.0000,0.0000,59.583,0.0000,59.583,37,False
37061,37107,40.826,60,20,0.0060,0.0000,41.766,0.0000,40.826,37,False
37069,37127,6.098,130,20,0.0000,0.0000,6.102,0.0000,6.098,37,False
37183,37037,48.039,127,20,-0.0015,0.0000,48.042,0.0000,47.959,37,False
37101,37163,29.353,82,20,0.0281,0.0000,31.509,0.0000,29.353,37,False
37149,37089,39.489,80,20,0.0066,0.0000,40.055,0.0000,39.489,37,False
37043,37113,26.621,34,20,0.0484,0.0000,34.465,0.0000,26.621,37,False
37125,37093,52.274,110,20,0.0136,0.0000,53.692,0.0000,52.274,37,False
37031,37133,40.498,44,20,0.0010,0.0000,40.619,0.0000,40.498,37,False
37185,37083,42.113,82,20,0.0012,0.0000,42.209,0.0000,42.113,37,False
37147,37065,44.277,32,20,0.0226,0.0000,52.277,0.0000,44.277,37,False
37121,37199,14.201,86,20,0.0044,0.0000,14.329,0.0000,14.201,37,False
37145,37135,34.791,48,20,0.0460,0.0000,41.334,0.0000,34.791,37,False
37073,37143,69.573,16,16,0.0030,0.0000,70.168,0.0000,69.573,37,False
37133,37061,28.413,40,20,0.0894,0.0000,33.722,0.0000,28.413,37,False
37001,37037,48.800,78,20,0.0082,0.0000,50.047,0.0000,48.800,37,False
37159,37025,23.185,250,20,0.0000,0.0000,23.185,0.0000,23.185,37,False
37051,37017,39.970,62,20,-0.0012,0.0000,40.716,0.0000,39.866,37,False
37033,37001,22.796,100,20,0.0196,0.0000,23.810,0.0000,22.796,37,False
37017,37047,45.469,98,20,0.0144,0.0000,46.852,0.0000,45.469,37,False
37173,37113,39.096,42,20,0.1318,0.0000,49.346,0.0000,39.096,37,False
37195,37065,33.852,62,20,0.0006,0.0000,33.896,0.0000,33.852,37,False
37127,37195,28.975,146,20,0.0003,0.0000,29.002,0.0000,28.975,37,False
37063,37145,25.519,66,20,0.0023,0.0000,25.818,0.0000,25.519,37,False
37057,37159,10.623,44,20,0.3481,0.0000,21.589,0.0000,10.093,37,False
37013,37147,35.509,66,20,0.0033,0.0000,35.830,0.0000,35.509,37,False
37155,37051,59.572,34,20,0.0128,0.0000,61.796,0.0000,59.572,37,False
37173,37099,34.796,125,20,0.0063,0.0000,35.164,0.0000,34.796,37,False
37193,37027,39.152,38,20,0.0142,0.0000,41.464,0.0000,39.152,37,False
37107,37103,4.621,56,20,0.1610,0.0000,6.855,0.0000,4.621,37,False
37083,37131,4.264,94,20,0.0548,0.0000,5.014,0.0000,4.264,37,False
37191,37195,38.266,38,20,0.0351,0.0000,43.596,0.0000,38.266,37,False
37121,37111,37.223,84,20,0.0049,0.0000,37.713,0.0000,37.223,37,False
37021,37115,33.857,164,20,0.0050,0.0000,34.166,0.0000,33.857,37,False
37105,37037,24.535,76,20,0.0189,0.0000,25.819,0.0000,24.535,37,False
37085,37037,52.652,10,10,-0.0000,0.0000,52.652,0.0000,52.652,37,False
37051,37163,49.978,54,20,0.0234,0.0000,53.106,0.0000,49.978,37,False
37131,37185,46.377,10,10,0.0000,0.0000,46.377,0.0000,46.377,37,False
37083,37065,49.050,26,20,0.3167,0.0000,86.012,0.0000,49.050,37,False
37081,37151,20.900,262,20,0.0000,0.0000,20.900,0.0000,20.900,37,False
37053,37029,7.690,34,20,0.7031,0.0000,27.840,0.0000,7.690,37,False
37089,37175,7.854,108,20,0.0039,0.0000,7.944,0.0000,7.854,37,False
37161,37045,19.337,124,20,0.0051,0.0000,20.072,0.0000,19.337,37,False
37125,37105,30.786,70,20,0.0145,0.0000,32.029,0.0000,30.786,37,False
37171,37169,45.045,147,20,0.0000,0.0000,45.045,0.0000,45.045,37,False
37071,37119,4.063,94,20,0.0852,0.0000,5.518,0.0000,4.063,37,False
37187,37117,18.052,28,20,0.1520,0.0000,44.623,0.0000,18.052,37,False
37061,37191,51.136,88,20,0.0022,0.0000,51.468,0.0000,51.020,37,False
37061,37163,35.266,87,20,0.0096,0.0000,36.535,0.0000,35.035,37,False
37131,37091,44.887,58,20,0.0007,0.0000,45.008,0.0000,44.887,37,False
37045,37109,49.794,66,20,0.0071,0.0000,50.874,0.0000,49.794,37,False
37179,37119,44.577,321,20,0.0000,0.0000,44.577,0.0000,44.577,37,False
37153,37165,3.461,46,20,0.7578,0.0000,11.359,0.0000,3.461,37,False
37043,37039,59.083,50,20,0.0105,0.0000,61.088,0.0000,59.083,37,False
37155,37093,33.094,80,20,0.0128,0.0000,34.037,0.0000,33.094,37,False
37197,37171,9.109,141,20,0.0635,0.0000,10.458,0.0000,9.109,37,False
37141,37019,43.347,18,18,-0.0000,0.0000,43.347,0.0000,43.347,37,False
37151,37001,39.594,16,16,-0.0000,0.0000,39.594,0.0000,39.594,37,False
37079,37107,43.327,38,20,0.0278,0.0000,45.778,0.0000,43.327,37,False
37165,37125,63.818,2,2,-0.0000,0.0000,63.818,0.0000,63.818,37,False
37097,37035,17.289,106,20,0.0466,0.0000,19.118,0.0000,17.289,37,False
37051,37093,29.998,82,20,0.0063,0.0000,30.454,0.0000,29.998,37,False
37097,37003,16.260,98,20,0.0471,0.0000,17.501,0.0000,16.260,37,False
37067,37059,21.194,89,20,0.0004,0.0000,21.209,0.0000,21.194,37,False
37007,37153,30.585,29,20,0.0641,0.0000,51.170,0.0000,30.585,37,False
37079,37195,26.329,18,18,0.0547,0.0000,42.702,0.0000,24.661,37,False
37063,37135,24.147,280,20,0.0009,0.0000,24.248,0.0000,24.147,37,False
37163,37017,88.883,32,20,0.0048,0.0000,89.841,0.0000,88.883,37,False
37081,37067,37.288,183,20,0.0044,0.0000,37.493,0.0000,37.288,37,False
37045,37071,29.655,190,20,0.0000,0.0000,29.655,0.0000,29.655,37,False
37081,37157,24.950,182,20,0.0000,0.0000,24.950,0.0000,24.950,37,False
37167,37159,52.290,21,20,-0.0000,0.0000,52.290,0.0000,52.290,37,False
37091,37015,46.193,66,20,0.0181,0.0000,48.749,0.0000,46.193,37,False
37003,37035,33.549,68,20,0.0000,0.0000,33.549,0.0000,33.549,37,False
37097,37119,54.539,110,20,0.0000,0.0000,54.539,0.0000,54.539,37,False
37065,37117,44.426,18,18,0.0964,0.0000,96.022,0.0000,44.426,37,False
37185,37181,3.788,70,20,0.1477,0.0000,4.966,0.0000,3.788,37,False
37003,37027,31.846,60,20,0.0170,0.0000,33.329,0.0000,31.846,37,False
37089,37161,64.612,22,20,-0.0000,0.0000,64.612,0.0000,64.612,37,False
37173,37075,32.501,22,20,0.2041,0.0000,81.415,0.0000,32.501,37,False
37085,37101,58.568,122,20,0.0012,0.0000,58.669,0.0000,58.568,37,False
37027,37189,43.421,58,20,0.0181,0.0000,45.800,0.0000,43.421,37,False
37143,37041,9.158,80,20,0.0104,0.0000,9.340,0.0000,9.158,37,False
37015,37187,27.413,4,4,0.1093,0.0000,41.182,0.0000,27.413,37,False
37159,37059,40.688,48,20,0.0103,0.0000,41.546,0.0000,40.688,37,False
37047,37019,51.240,39,20,0.0399,0.0000,56.159,0.0000,51.240,37,False
37037,37151,50.513,112,20,0.0007,0.0000,50.613,0.0000,50.513,37,False
37021,37111,26.224,60,20,0.0014,0.0000,26.310,0.0000,26.224,37,False
37159,37097,47.509,148,20,0.0007,0.0000,47.560,0.0000,47.509,37,False
37021,37161,71.780,40,20,-0.0000,0.0000,71.780,0.0000,71.780,37,False
37037,37125,48.556,28,20,0.0333,0.0000,53.114,0.0000,48.556,37,False
37013,37187,43.152,10,10,0.0000,0.0000,43.152,0.0000,43.152,37,False
37123,37125,16.549,66,20,0.1898,0.0000,22.559,0.0000,16.549,37,False
37097,37197,34.302,46,20,0.0558,0.0000,40.024,0.0000,34.302,37,False
37109,37119,35.569,12,12,0.0000,0.0000,35.569,0.0000,35.569,37,False
37069,37077,60.400,100,20,0.0000,0.0000,60.400,0.0000,60.400,37,False
37189,37009,4.854,51,20,0.1013,0.0000,8.780,0.0000,4.854,37,False
37099,37113,22.697,92,20,0.0026,0.0000,22.970,0.0000,22.697,37,False
37123,37057,76.780,32,20,-0.0000,0.0000,76.780,0.0000,76.780,37,False
37065,37127,30.529,70,20,0.0003,0.0000,30.559,0.0000,30.529,37,False
37049,37107,11.365,20,20,0.0000,0.0000,11.365,0.0000,11.365,37,False
37073,37041,62.846,16,16,0.0000,0.0000,62.846,0.0000,62.846,37,False
37021,37089,31.382,260,20,0.0008,0.0000,31.437,0.0000,31.382,37,False
37069,37183,38.591,256,20,0.0025,0.0000,38.760,0.0000,38.591,37,False
37049,37103,4.420,62,20,0.0520,0.0000,5.275,0.0000,4.420,37,False
37099,37175,78.537,60,20,0.0309,0.0000,83.629,0.0000,78.537,37,False
37025,37119,34.636,315,20,-0.0000,0.0000,34.636,0.0000,34.636,37,False
37141,37129,22.238,56,20,0.1090,0.0000,27.900,0.0000,22.238,37,False
37101,37195,46.606,74,20,0.0061,0.0000,47.076,0.0000,46.606,37,False
37183,37085,66.412,78,20,0.0107,0.0000,67.785,0.0000,66.412,37,False
37071,37109,33.165,180,20,0.0011,0.0000,33.265,0.0000,33.165,37,False
37069,37181,57.925,62,20,0.0068,0.0000,59.172,0.0000,57.808,37,False
37193,37009,22.961,42,20,-0.0000,0.0000,22.961,0.0000,22.961,37,False
37135,37001,29.767,164,20,0.0021,0.0000,29.937,0.0000,29.767,37,False
37097,37059,19.772,60,20,0.0079,0.0000,20.856,0.0000,19.772,37,False
37139,37143,21.385,32,20,0.0785,0.0000,27.501,0.0000,21.385,37,False
37039,37075,0.020,42,20,140.5301,0.0000,14.979,0.0000,0.020,37,False
37103,37133,40.215,54,20,0.0057,0.0000,41.550,0.0000,40.215,37,False
37019,37129,22.064,85,20,0.0106,0.0000,22.649,0.0000,22.064,37,False
37193,37171,34.239,86,20,-0.0000,0.0000,34.239,0.0000,34.239,37,False
37103,37031,64.380,6,6,0.0313,0.0000,75.531,0.0000,64.380,37,False
37113,37039,47.733,8,8,0.1081,0.0000,71.617,0.0000,47.733,37,False
37045,37023,61.042,34,20,0.0309,0.0000,68.317,0.0000,61.042,37,False
37087,37021,34.283,32,20,0.0433,0.0000,43.309,0.0000,34.124,37,False
37057,37067,36.240,247,20,0.0036,0.0000,36.487,0.0000,36.240,37,False
37189,37011,28.401,86,20,0.0143,0.0000,29.858,0.0000,28.401,37,False
37033,37157,8.037,90,20,0.0146,0.0000,8.274,0.0000,8.037,37,False
37101,37183,33.369,200,20,0.0061,0.0000,33.848,0.0000,33.369,37,False
37123,37153,43.034,66,20,0.0006,0.0000,43.117,0.0000,43.034,37,False
37169,37067,36.586,170,20,0.0005,0.0000,36.608,0.0000,36.586,37,False
37035,37109,27.552,240,20,-0.0000,0.0000,27.552,0.0000,27.552,37,False
37165,37155,18.037,62,20,0.0276,0.0000,19.051,0.0000,18.037,37,False
37149,37161,22.390,128,20,0.0077,0.0000,23.061,0.0000,22.390,37,False
37121,37011,26.956,48,20,0.0219,0.0000,28.754,0.0000,26.956,37,False
37057,37081,43.248,56,20,0.0125,0.0000,44.423,0.0000,43.248,37,False
37013,37117,25.100,42,20,0.0663,0.0000,29.324,0.0000,25.100,37,False
37025,37097,59.994,24,20,0.0131,0.0000,68.810,0.0000,59.994,37,False
37151,37125,66.649,44,20,0.0007,0.0000,66.742,0.0000,66.649,37,False
37029,37139,5.353,144,20,-0.0000,0.0000,5.353,0.0000,5.353,37,False
37011,37027,52.011,34,20,0.0103,0.0000,57.557,0.0000,52.011,37,False
37141,37017,98.775,16,16,0.0347,0.0000,138.498,0.0000,98.775,37,False
37011,37023,72.855,40,20,0.0079,0.0000,74.312,0.0000,72.855,37,False
37049,37137,29.835,50,20,0.0282,0.0000,32.831,0.0000,29.835,37,False
37061,37141,13.509,28,20,0.3734,0.0000,46.948,0.0000,13.509,37,False
37167,37025,30.989,122,20,0.0006,0.0000,31.071,0.0000,30.967,37,False
37057,37151,27.507,165,20,0.0005,0.0000,27.541,0.0000,27.507,37,False
37037,37135,51.013,100,20,0.0023,0.0000,51.284,0.0000,51.013,37,False
37125,37085,38.155,50,20,0.0843,0.0000,45.672,0.0000,38.155,37,False
37077,37181,36.780,86,20,0.0059,0.0000,37.077,0.0000,36.780,37,False
37063,37183,6.488,280,20,0.0000,0.0000,6.488,0.0000,6.488,37,False
37001,37081,17.904,218,20,0.0436,0.0000,18.751,0.0000,17.904,37,False
38039,38027,100.542,20,20,0.0000,0.0000,100.542,0.0000,100.542,38,False
38043,38029,31.979,20,20,0.0000,0.0000,31.979,0.0000,31.979,38,False
38001,38037,147.188,4,4,-0.0000,0.0000,147.188,0.0000,147.188,38,False
38049,38083,25.339,28,20,0.0814,0.0000,48.047,0.0000,25.339,38,False
38015,38029,16.075,24,20,0.5452,0.0000,61.331,0.0000,16.075,38,False
38053,38061,87.558,10,10,0.1460,0.0000,200.209,0.0000,87.558,38,False
38075,38013,87.278,4,4,0.1582,0.0000,141.321,0.0000,87.278,38,False
38029,38085,97.873,2,2,0.0000,0.0000,97.873,0.0000,97.873,38,False
38029,38059,44.577,14,14,-0.0000,0.0000,44.577,0.0000,44.577,38,False
38007,38087,26.800,6,6,0.0000,0.0000,26.800,0.0000,26.800,38,False
38007,38053,27.218,18,18,0.7067,0.0000,118.219,0.0000,27.218,38,False
38069,38009,139.642,16,16,0.0048,0.0000,147.679,0.0000,139.642,38,False
38103,38043,103.606,20,20,0.0596,0.0000,148.800,0.0000,103.606,38,False
38075,38009,54.828,110,20,0.0058,0.0000,55.578,0.0000,54.828,38,False
38013,38105,107.348,20,20,0.0203,0.0000,134.885,0.0000,107.348,38,False
38097,38035,75.003,120,20,0.0005,0.0000,75.066,0.0000,75.003,38,False
38091,38035,54.452,36,20,-0.0000,0.0000,54.452,0.0000,54.452,38,False
38063,38091,48.527,12,12,0.0767,0.0000,78.051,0.0000,48.527,38,False
38091,38017,100.995,30,20,0.0089,0.0000,106.673,0.0000,100.995,38,False
38003,38039,67.130,34,20,0.0305,0.0000,79.838,0.0000,67.130,38,False
38015,38043,17.645,68,20,0.0143,0.0000,18.967,0.0000,17.645,38,False
38055,38015,83.192,86,20,0.0000,0.0000,83.197,0.0000,83.192,38,False
38073,38077,80.493,24,20,0.0275,0.0000,111.840,0.0000,80.493,38,False
38095,38071,31.419,32,20,0.0190,0.0000,32.714,0.0000,31.419,38,False
38063,38027,123.481,14,14,0.0152,0.0000,139.588,0.0000,123.481,38,False
38015,38065,79.797,14,14,0.0206,0.0000,87.277,0.0000,79.797,38,False
38025,38007,68.442,56,20,0.0000,0.0000,68.442,0.0000,68.442,38,False
38089,38007,6.873,74,20,0.0903,0.0000,8.213,0.0000,6.873,38,False
38103,38027,53.060,26,20,0.0372,0.0000,61.998,0.0000,53.060,38,False
38095,38069,50.597,50,20,0.0000,0.0000,50.597,0.0000,50.597,38,False
38005,38095,10.705,40,20,0.1157,0.0000,19.195,0.0000,10.705,38,False
38093,38031,38.659,102,20,0.0104,0.0000,39.699,0.0000,38.659,38,False
38101,38075,51.772,132,20,0.0018,0.0000,52.358,0.0000,51.772,38,False
38095,38079,94.978,78,20,-0.0000,0.0000,94.978,0.0000,94.978,38,False
38095,38019,97.085,50,20,0.0160,0.0000,100.404,0.0000,97.085,38,False
38063,38005,68.340,24,20,0.0000,0.0000,68.340,0.0000,68.340,38,False
38013,38023,49.913,48,20,0.0609,0.0000,57.549,0.0000,49.913,38,False
38071,38063,45.734,70,20,0.0036,0.0000,46.117,0.0000,45.734,38,False
38005,38027,71.247,50,20,0.0513,0.0000,79.420,0.0000,71.247,38,False
38093,38043,73.674,42,20,-0.0078,0.0000,74.220,0.0000,72.601,38,False
38105,38053,120.692,32,20,0.0987,0.0000,151.456,0.0000,120.692,38,False
38047,38029,65.760,34,20,0.0133,0.0000,71.504,0.0000,65.760,38,False
38083,38069,72.862,8,8,0.0359,0.0000,92.845,0.0000,72.862,38,False
38049,38055,86.579,20,20,0.0000,0.0000,86.579,0.0000,86.579,38,False
38099,38063,50.074,26,20,0.0000,0.0000,50.074,0.0000,50.074,38,False
38031,38103,36.467,30,20,0.2165,0.0000,62.842,0.0000,36.467,38,False
38085,38037,114.503,46,20,0.0000,0.0000,114.503,0.0000,114.503,38,False
38079,38069,44.381,56,20,0.0440,0.0000,48.426,0.0000,44.381,38,False
38099,38035,43.876,54,20,0.0788,0.0000,54.275,0.0000,43.876,38,False
38105,38023,84.972,94,20,0.0091,0.0000,86.202,0.0000,84.972,38,False
38013,38101,89.549,82,20,0.0000,0.0000,89.549,0.0000,89.549,38,False
38019,38067,27.524,52,20,0.0282,0.0000,30.230,0.0000,27.524,38,False
38013,38061,97.999,62,20,0.0084,0.0000,100.332,0.0000,97.999,38,False
38029,38051,55.710,42,20,0.0143,0.0000,59.419,0.0000,55.710,38,False
38025,38053,41.225,56,20,0.0695,0.0000,56.048,0.0000,41.225,38,False
38091,38039,32.571,48,20,0.0458,0.0000,36.296,0.0000,32.571,38,False
